class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
narrow,0.6001172661781311,-0.06033112853765488,0.28722262382507324,0.9995350241661072,0.5982484221458435,-0.07276598364114761,0.2389659583568573,0.9992997050285339,0.594205915927887,-0.07488846033811569,0.2390085756778717,0.9993543028831482,0.5899394750595093,-0.0745757520198822,0.23900803923606873,0.9992972612380981,0.6066850423812866,-0.07600872218608856,0.24143607914447784,0.9991341233253479,0.6115308403968811,-0.0763845294713974,0.2414608895778656,0.999149739742279,0.6149927377700806,-0.07713063061237335,0.2412625104188919,0.9990242123603821,0.5829090476036072,-0.06296258419752121,0.06652708351612091,0.9994745254516602,0.6207202076911926,-0.0664890706539154,0.07249841094017029,0.9989206194877625,0.5962600708007812,-0.02855461835861206,0.23312783241271973,0.9995232224464417,0.6026195287704468,-0.031292419880628586,0.23494842648506165,0.9993668794631958,0.5482062101364136,0.04965609312057495,-0.05567163974046707,0.999919593334198,0.6665149927139282,0.05320756509900093,0.002637559548020363,0.9995622038841248,0.5179425477981567,0.2312195599079132,-0.09119658917188644,0.9714711308479309,0.6775127053260803,0.225130096077919,-0.03569554537534714,0.8324219584465027,0.5069102048873901,0.3894515037536621,-0.03466165438294411,0.9010133743286133,0.6707834005355835,0.3816482126712799,-0.0313863679766655,0.7028927206993103,0.49884700775146484,0.43743279576301575,-0.043893001973629,0.8063681125640869,0.6773547530174255,0.4331565499305725,-0.03046366572380066,0.5734906196594238,0.4997238218784332,0.4366229772567749,-0.04364215210080147,0.7974520921707153,0.6691398620605469,0.43216028809547424,-0.03791279345750809,0.545458972454071,0.5062137246131897,0.42123761773109436,-0.034562721848487854,0.7577223181724548,0.6587233543395996,0.41526395082473755,-0.0348263643682003,0.4963774085044861,0.5903083682060242,0.37135812640190125,-0.051991112530231476,0.9994208216667175,0.6346810460090637,0.3739940822124481,0.052007418125867844,0.9986165165901184,0.5910253524780273,0.6263499855995178,-0.015747826546430588,0.9761117100715637,0.6325668692588806,0.6237592101097107,0.10950148105621338,0.862622857093811,0.6054354310035706,0.8681312203407288,0.06643643975257874,0.9768508076667786,0.6250190734863281,0.8571834564208984,0.20294992625713348,0.9354925751686096,0.6077948808670044,0.9085124135017395,0.06865965574979782,0.9635384678840637,0.627075731754303,0.8939802050590515,0.20852431654930115,0.9029261469841003,0.5965248346328735,0.9225808382034302,-0.012698471546173096,0.9317743182182312,0.6197232007980347,0.9118634462356567,0.12792448699474335,0.8652721047401428
narrow,0.594998836517334,-0.05379660427570343,0.26871755719184875,0.9996384978294373,0.590772807598114,-0.07103745639324188,0.22065302729606628,0.999525249004364,0.5848921537399292,-0.07788634300231934,0.22067144513130188,0.9995472431182861,0.5794982314109802,-0.07816769182682037,0.22066271305084229,0.999454140663147,0.6027317643165588,-0.06922826915979385,0.22389888763427734,0.9994444847106934,0.608730673789978,-0.07551399618387222,0.22395870089530945,0.9994716048240662,0.6152209043502808,-0.07641150057315826,0.22378340363502502,0.9993364214897156,0.5708953142166138,-0.0668797418475151,0.04559404030442238,0.9996311068534851,0.6214237213134766,-0.0644708201289177,0.06441900879144669,0.999433159828186,0.5878604650497437,-0.02827719785273075,0.21423828601837158,0.9996305704116821,0.5999033451080322,-0.027125844731926918,0.21736042201519012,0.9995743632316589,0.5387601256370544,0.05261761695146561,-0.05867644399404526,0.9999217391014099,0.6667349338531494,0.05710785835981369,-0.013199709355831146,0.9996687173843384,0.5074325799942017,0.22648128867149353,-0.07996189594268799,0.9873197078704834,0.6882582902908325,0.23200514912605286,-0.032931238412857056,0.9128022193908691,0.4955407977104187,0.3951227366924286,-0.03674548119306564,0.9393118619918823,0.6863284707069397,0.3871821463108063,0.010425384156405926,0.7740542888641357,0.4885762333869934,0.44078540802001953,-0.047799043357372284,0.863021969795227,0.6931330561637878,0.43602117896080017,0.012027664110064507,0.639462947845459,0.4887857437133789,0.44275233149528503,-0.05126935988664627,0.853986918926239,0.6887105107307434,0.43675151467323303,0.0018222553189843893,0.6090009212493896,0.49386414885520935,0.42932215332984924,-0.037553273141384125,0.8193788528442383,0.6837660074234009,0.42309361696243286,0.006646154914051294,0.559577226638794,0.5726696252822876,0.3744014799594879,-0.02822909876704216,0.999599039554596,0.6431239247322083,0.37519773840904236,0.028148557990789413,0.9989296793937683,0.5819658041000366,0.6283394694328308,-8.028765296330675e-05,0.9857733845710754,0.6398770809173584,0.6232165694236755,0.10604151338338852,0.905690610408783,0.6022828817367554,0.8723689317703247,0.10478676855564117,0.977095365524292,0.6253061294555664,0.8622429370880127,0.2247290313243866,0.9499409794807434,0.6024640798568726,0.9082072377204895,0.10832017660140991,0.9745813012123108,0.625640332698822,0.8957172632217407,0.2316395342350006,0.9363365769386292,0.5987017750740051,0.9194568395614624,0.011906134895980358,0.9184002876281738,0.6217765212059021,0.9092782139778137,0.13920247554779053,0.8656532764434814
narrow,0.594326376914978,-0.06118566170334816,0.26798564195632935,0.9996520280838013,0.5900081396102905,-0.07612790167331696,0.219100683927536,0.9995454549789429,0.5842592120170593,-0.0825004056096077,0.2191188633441925,0.9995653033256531,0.5789699554443359,-0.08255281299352646,0.21911294758319855,0.999474823474884,0.6016439199447632,-0.07758546620607376,0.22313806414604187,0.9994693994522095,0.6080225706100464,-0.08193434774875641,0.22318920493125916,0.9994956851005554,0.6136633157730103,-0.08216726779937744,0.22302570939064026,0.9993653893470764,0.5699292421340942,-0.07031159847974777,0.04964974522590637,0.9996454119682312,0.6193033456802368,-0.06977914273738861,0.06356500834226608,0.9994651079177856,0.5876703858375549,-0.030728230252861977,0.2128959596157074,0.9996435642242432,0.5993005633354187,-0.03167194500565529,0.2170177400112152,0.9995918869972229,0.5388150215148926,0.05095197632908821,-0.0523780882358551,0.9999215602874756,0.6667414903640747,0.055483199656009674,-0.012944440357387066,0.9996798634529114,0.5080883502960205,0.2256091684103012,-0.07343132793903351,0.9878529906272888,0.6882371306419373,0.23196585476398468,-0.035218995064496994,0.9162564873695374,0.497312068939209,0.39450761675834656,-0.02587522566318512,0.9408752918243408,0.6872297525405884,0.38736599683761597,0.009575306437909603,0.7801854014396667,0.48980894684791565,0.4406626522541046,-0.03233889862895012,0.8654175996780396,0.6946127414703369,0.436149924993515,0.013422464020550251,0.6456417441368103,0.49146074056625366,0.4424409866333008,-0.035860322415828705,0.8564314842224121,0.6899889707565308,0.43707746267318726,0.004041144158691168,0.6149289608001709,0.4964260160923004,0.4287722408771515,-0.026872504502534866,0.8223525285720825,0.6848443746566772,0.4234546720981598,0.0066807023249566555,0.5653666257858276,0.5737389326095581,0.3738076984882355,-0.030055636540055275,0.9996034502983093,0.6429873704910278,0.37481439113616943,0.029996443539857864,0.99894118309021,0.582015872001648,0.6282421350479126,0.0021524354815483093,0.9864763021469116,0.6393436193466187,0.6230836510658264,0.10658708959817886,0.9078386425971985,0.6022841334342957,0.8723621368408203,0.10257051140069962,0.9771302342414856,0.625173807144165,0.862216055393219,0.2252923995256424,0.9513378739356995,0.6024413704872131,0.9081729054450989,0.10567539930343628,0.9751389622688293,0.6256049871444702,0.8956785798072815,0.23216304183006287,0.9383887648582458,0.5997042655944824,0.9203907251358032,0.018001623451709747,0.9184455871582031,0.622266411781311,0.9108716249465942,0.14278042316436768,0.8684874176979065
narrow,0.5931082963943481,-0.06694556772708893,0.2676487863063812,0.9996616244316101,0.5886262059211731,-0.08250132948160172,0.2185872346162796,0.999560534954071,0.5831640362739563,-0.08493967354297638,0.2185983955860138,0.9995786547660828,0.5779774188995361,-0.0848933756351471,0.21860261261463165,0.9994893074035645,0.6013050079345703,-0.08287787437438965,0.22279219329357147,0.999488353729248,0.6069070100784302,-0.08507411181926727,0.22285380959510803,0.9995143413543701,0.6120113134384155,-0.08510521799325943,0.22267058491706848,0.9993870258331299,0.5689022541046143,-0.07222195714712143,0.04949239641427994,0.999656081199646,0.6176619529724121,-0.07255824655294418,0.06347882747650146,0.9994913935661316,0.5872265100479126,-0.03188787400722504,0.21222703158855438,0.9996517300605774,0.5982056260108948,-0.033887747675180435,0.21684964001178741,0.9996039867401123,0.5388057827949524,0.05051102489233017,-0.05224478244781494,0.999920666217804,0.6667565703392029,0.05490299314260483,-0.013206792064011097,0.9996873736381531,0.5081461668014526,0.2254094034433365,-0.07099878042936325,0.9883359670639038,0.6882220506668091,0.23196910321712494,-0.03562965616583824,0.9196133613586426,0.4981585443019867,0.3944411277770996,-0.018286332488059998,0.9422613382339478,0.687661349773407,0.38772955536842346,0.009747128002345562,0.78582763671875,0.4904762804508209,0.4406653046607971,-0.0234542116522789,0.867619514465332,0.6951791048049927,0.43633976578712463,0.014594687148928642,0.651134192943573,0.4923877716064453,0.4424361288547516,-0.026527907699346542,0.8586711883544922,0.690370500087738,0.43760696053504944,0.005365176126360893,0.6201692819595337,0.4971392750740051,0.4287661015987396,-0.019016871228814125,0.825139045715332,0.6851376295089722,0.4239313006401062,0.007101524621248245,0.5704821348190308,0.5739138722419739,0.37374579906463623,-0.031404923647642136,0.999607503414154,0.6428429484367371,0.37480881810188293,0.03135507553815842,0.9989476799964905,0.5820488333702087,0.6281899213790894,0.0026418648194521666,0.9871023893356323,0.6392502784729004,0.6230810284614563,0.10829095542430878,0.9094096422195435,0.6022602319717407,0.8724107146263123,0.10317999124526978,0.9770716428756714,0.6250327825546265,0.8622258305549622,0.2295917272567749,0.952361524105072,0.6024181246757507,0.9082161784172058,0.10643891990184784,0.9755846261978149,0.6255409717559814,0.8957250118255615,0.23660209774971008,0.9401344656944275,0.6002523899078369,0.9203804135322571,0.02410947158932686,0.9178983569145203,0.6224056482315063,0.9110217690467834,0.15251776576042175,0.8700563907623291
narrow,0.5932649374008179,-0.0700310543179512,0.23997454345226288,0.9996573328971863,0.589523196220398,-0.08485077321529388,0.1984197199344635,0.9995606541633606,0.5844427347183228,-0.08596376329660416,0.1984281837940216,0.9995766282081604,0.579584002494812,-0.0859922543168068,0.19839820265769958,0.9994852542877197,0.6023281812667847,-0.08450315147638321,0.20038394629955292,0.9994912147521973,0.6071063280105591,-0.08576650172472,0.2004636973142624,0.999516487121582,0.612156093120575,-0.08566687256097794,0.200290709733963,0.9993879795074463,0.5702258944511414,-0.07327030599117279,0.04888375848531723,0.9996563196182251,0.6177393198013306,-0.072880819439888,0.05685299634933472,0.9995003342628479,0.5877219438552856,-0.03191477805376053,0.19464808702468872,0.9996423721313477,0.5982470512390137,-0.0340559147298336,0.19662675261497498,0.9995954036712646,0.5388351678848267,0.05011240392923355,-0.04681122675538063,0.9999181628227234,0.6667631268501282,0.05479354411363602,-0.015483329072594643,0.9996871948242188,0.5057151317596436,0.23337677121162415,-0.06662096083164215,0.9883463978767395,0.6877291798591614,0.23209317028522491,-0.04150954633951187,0.9199644327163696,0.4982448220252991,0.394435316324234,-0.014086766168475151,0.9415205121040344,0.6875895261764526,0.3886030316352844,0.003507139626890421,0.7897929549217224,0.4905255436897278,0.4407343566417694,-0.019772667437791824,0.8653706908226013,0.694990336894989,0.4380195438861847,0.008809475228190422,0.6551073789596558,0.49239030480384827,0.442495197057724,-0.02089271880686283,0.8563007712364197,0.6902686357498169,0.4393581748008728,8.446445281151682e-05,0.6239013075828552,0.49712663888931274,0.4289434552192688,-0.014327515847980976,0.8225598931312561,0.6850115060806274,0.42504826188087463,0.0007340040756389499,0.5739449858665466,0.5747088193893433,0.3732253611087799,-0.029121164232492447,0.9996044039726257,0.6418083906173706,0.37453871965408325,0.02907434105873108,0.9989296197891235,0.5837361812591553,0.6280864477157593,0.00032833547447808087,0.9870594143867493,0.637588381767273,0.6231127977371216,0.10279403626918793,0.9071757197380066,0.602338969707489,0.8723801374435425,0.10194333642721176,0.9763633608818054,0.6245819330215454,0.862301230430603,0.2242235243320465,0.9518774151802063,0.6024491786956787,0.9080024361610413,0.10510064661502838,0.974849283695221,0.6251236200332642,0.8957382440567017,0.23128239810466766,0.9397160410881042,0.6010465621948242,0.92038494348526,0.019830215722322464,0.9166275858879089,0.6223955750465393,0.9114006757736206,0.1442023664712906,0.8701111078262329
narrow,0.5933793783187866,-0.07243715226650238,0.2512638568878174,0.999663770198822,0.5897335410118103,-0.08597200363874435,0.2081117331981659,0.9995708465576172,0.5846120119094849,-0.08768864721059799,0.2081489861011505,0.9995858073234558,0.5797268748283386,-0.08769485354423523,0.20811252295970917,0.9994937181472778,0.6023703217506409,-0.08791913837194443,0.21037283539772034,0.9995050430297852,0.6075235605239868,-0.08760209381580353,0.21044671535491943,0.999530553817749,0.6123517155647278,-0.08745910972356796,0.21025416254997253,0.9994037747383118,0.5702590942382812,-0.07484030723571777,0.05153391882777214,0.9996641874313354,0.6178029179573059,-0.07456240057945251,0.05979191139340401,0.9995217323303223,0.5881646871566772,-0.03361087664961815,0.20319204032421112,0.9996481537818909,0.5988689064979553,-0.03628625348210335,0.20521843433380127,0.9996052980422974,0.5388404130935669,0.049522798508405685,-0.048994459211826324,0.9999158382415771,0.666955828666687,0.054092101752758026,-0.012349873781204224,0.9996914863586426,0.5034117102622986,0.23563246428966522,-0.06891930103302002,0.9887600541114807,0.6873208284378052,0.23113848268985748,-0.03728216141462326,0.9221702218055725,0.4982505440711975,0.3944011628627777,-0.015087328851222992,0.9413030743598938,0.6875084042549133,0.38849034905433655,0.013506496325135231,0.7907339334487915,0.49053677916526794,0.4407369792461395,-0.021034758538007736,0.8639854192733765,0.694768488407135,0.4381008446216583,0.021065400913357735,0.6548184156417847,0.49238595366477966,0.4425080716609955,-0.02179955504834652,0.8547297120094299,0.6899352073669434,0.4398949444293976,0.013099106959998608,0.6231784820556641,0.4971071779727936,0.4289752244949341,-0.015151132829487324,0.8211880922317505,0.6845923066139221,0.42523032426834106,0.011179937049746513,0.5730487108230591,0.5747799277305603,0.3730901777744293,-0.03057442046701908,0.9996064305305481,0.6420446634292603,0.37426048517227173,0.03057592175900936,0.9989364147186279,0.5837686061859131,0.6280403137207031,-0.0010426449589431286,0.9876341223716736,0.6375433802604675,0.6231469511985779,0.10972444713115692,0.9086078405380249,0.6023274660110474,0.872364342212677,0.10020725429058075,0.9763879776000977,0.6245793104171753,0.8624065518379211,0.23471999168395996,0.9526076316833496,0.6024298667907715,0.907748818397522,0.10350792109966278,0.9752609133720398,0.6250847578048706,0.8957347869873047,0.2418440580368042,0.9410997033119202,0.6010490655899048,0.9204326272010803,0.019170276820659637,0.915774941444397,0.6223927140235901,0.9115045070648193,0.15610985457897186,0.8706101775169373
narrow,0.5934007167816162,-0.07289409637451172,0.2559512257575989,0.9996777176856995,0.5897854566574097,-0.08601056784391403,0.21021869778633118,0.9995875954627991,0.5847152471542358,-0.08826699107885361,0.2102687805891037,0.9996009469032288,0.5797863602638245,-0.08820853382349014,0.21024613082408905,0.9995109438896179,0.602408230304718,-0.08883711695671082,0.21263380348682404,0.999527633190155,0.6078020334243774,-0.08851580321788788,0.21269993484020233,0.9995524883270264,0.6125980019569397,-0.08844964951276779,0.21248559653759003,0.9994310736656189,0.57029128074646,-0.07530917227268219,0.04775683209300041,0.9996742606163025,0.6182361841201782,-0.07574162632226944,0.05569255352020264,0.9995468854904175,0.5882537961006165,-0.03418279066681862,0.2046389877796173,0.9996606111526489,0.5993750095367432,-0.03710994869470596,0.20661799609661102,0.9996230602264404,0.5382695198059082,0.049504756927490234,-0.05815828964114189,0.9999136924743652,0.6671879887580872,0.053694721311330795,-0.015425778925418854,0.9997006058692932,0.5037432312965393,0.23310962319374084,-0.07514432817697525,0.9890139698982239,0.6869909763336182,0.23116570711135864,-0.03791103512048721,0.9252217411994934,0.4973136782646179,0.3965141177177429,-0.022680383175611496,0.942723274230957,0.6876643300056458,0.3893972933292389,0.005057735834270716,0.796604573726654,0.4891422390937805,0.4421263039112091,-0.028355279937386513,0.8668223023414612,0.694634199142456,0.43904685974121094,0.010506881400942802,0.6620186567306519,0.49161139130592346,0.44402071833610535,-0.0309690423309803,0.8575857877731323,0.6896958947181702,0.4412503242492676,0.001556857256218791,0.6306174993515015,0.49641308188438416,0.43077221512794495,-0.02313314750790596,0.8244200944900513,0.6843668222427368,0.42672622203826904,0.002302224515005946,0.5800151824951172,0.5739850401878357,0.374112606048584,-0.031725309789180756,0.9996042251586914,0.6428417563438416,0.3751758337020874,0.03167851269245148,0.9989427924156189,0.5826334953308105,0.6280838251113892,0.0007060964126139879,0.9880966544151306,0.6390563249588013,0.6235682964324951,0.11752362549304962,0.9101791381835938,0.6016560792922974,0.8724545240402222,0.10006093978881836,0.9762929677963257,0.624811589717865,0.8627447485923767,0.23659436404705048,0.9528458118438721,0.6014359593391418,0.9078348278999329,0.10354435443878174,0.9757737517356873,0.6250969171524048,0.8961163759231567,0.24337494373321533,0.9420412182807922,0.6008428335189819,0.9197046756744385,0.0229306872934103,0.9148341417312622,0.6228036880493164,0.9107860326766968,0.16077667474746704,0.8698850274085999
narrow,0.59343421459198,-0.0681263655424118,0.25784367322921753,0.9996969103813171,0.589821994304657,-0.08049524575471878,0.2113862931728363,0.9996109008789062,0.5847523808479309,-0.08339684456586838,0.21144220232963562,0.999623715877533,0.5798372030258179,-0.08328820019960403,0.21143007278442383,0.9995357394218445,0.6023674011230469,-0.08508165180683136,0.21420089900493622,0.9995568990707397,0.6078575253486633,-0.08422841131687164,0.2142547369003296,0.9995813965797424,0.6126633882522583,-0.08424370735883713,0.21403460204601288,0.9994665384292603,0.5705764293670654,-0.07134873420000076,0.047664038836956024,0.9996909499168396,0.6182697415351868,-0.07275468856096268,0.05589019134640694,0.9995784163475037,0.5883261561393738,-0.030730662867426872,0.206303209066391,0.9996767044067383,0.5994135737419128,-0.0333736352622509,0.20865300297737122,0.9996441602706909,0.5381933450698853,0.050583548843860626,-0.06212301924824715,0.9999140501022339,0.6671932339668274,0.05483463034033775,-0.012043149210512638,0.999715268611908,0.5040448904037476,0.23016569018363953,-0.07837585359811783,0.9892390966415405,0.6865173578262329,0.23303799331188202,-0.023290792480111122,0.9278175830841064,0.4973395764827728,0.3964306116104126,-0.022868100553750992,0.9426629543304443,0.6871626377105713,0.38999155163764954,0.03303290531039238,0.7970713973045349,0.48954492807388306,0.441937118768692,-0.02865791879594326,0.866982102394104,0.6923497915267944,0.43973323702812195,0.042913857847452164,0.6619075536727905,0.49187523126602173,0.44390928745269775,-0.03110310062766075,0.8575693964958191,0.6879367232322693,0.44181373715400696,0.03540723770856857,0.630497932434082,0.49655628204345703,0.43065395951271057,-0.023198304697871208,0.8244987726211548,0.6831868290901184,0.4271705746650696,0.03181735426187515,0.580015242099762,0.5729644298553467,0.3751426935195923,-0.03782813996076584,0.9996169209480286,0.6427870988845825,0.37622565031051636,0.037674929946660995,0.9989878535270691,0.5806718468666077,0.6281846761703491,0.0005221065948717296,0.9888626933097839,0.6403006911277771,0.6236922740936279,0.12777850031852722,0.9139228463172913,0.6012123823165894,0.8736342191696167,0.08390083909034729,0.9770137071609497,0.6254688501358032,0.8628692030906677,0.2362138032913208,0.9538534283638,0.6009225249290466,0.9097607731819153,0.08756184577941895,0.9769614338874817,0.6255591511726379,0.8965701460838318,0.24284975230693817,0.9438092112541199,0.5993797779083252,0.9192883968353271,0.02134542167186737,0.915045976638794,0.622801661491394,0.9102106094360352,0.16960041224956512,0.8697184920310974
narrow,0.5949989557266235,-0.0625893697142601,0.28091615438461304,0.9997044205665588,0.5918136239051819,-0.07326797395944595,0.23552386462688446,0.9996215105056763,0.5868727564811707,-0.07382558286190033,0.2355698049068451,0.9996355175971985,0.5819562077522278,-0.07376525551080704,0.2355901449918747,0.9995453953742981,0.6052010655403137,-0.0748806893825531,0.2366391122341156,0.9995720386505127,0.6096785664558411,-0.07470579445362091,0.2366638481616974,0.9995977282524109,0.6142078638076782,-0.07487041503190994,0.23645932972431183,0.9994849562644958,0.5729836225509644,-0.0635022446513176,0.07192286103963852,0.9996984004974365,0.6194849014282227,-0.06509438902139664,0.07387840747833252,0.9995976686477661,0.5894706845283508,-0.02394755370914936,0.23108157515525818,0.999679684638977,0.6012730002403259,-0.025522567331790924,0.2313843071460724,0.9996521472930908,0.5382280945777893,0.052105724811553955,-0.03807925432920456,0.9999148845672607,0.6670469045639038,0.056500110775232315,-0.0019936333410441875,0.9997289180755615,0.5042768716812134,0.22465017437934875,-0.06671088933944702,0.988932728767395,0.6855124831199646,0.23298698663711548,-0.00812972616404295,0.9301391839981079,0.49821335077285767,0.3953610956668854,-0.019314639270305634,0.9363951683044434,0.6860377192497253,0.38926613330841064,0.07141130417585373,0.7931180596351624,0.4918437600135803,0.44063740968704224,-0.024808600544929504,0.8562208414077759,0.6897373199462891,0.4396171271800995,0.0843852087855339,0.6561746597290039,0.4951868951320648,0.4428737759590149,-0.025517662987113,0.8461741209030151,0.685208261013031,0.4415884017944336,0.07815740257501602,0.6248602271080017,0.49932146072387695,0.429830402135849,-0.019447557628154755,0.811883270740509,0.6807872653007507,0.4268755614757538,0.07154933363199234,0.5751245021820068,0.5728030800819397,0.3752046227455139,-0.03474355489015579,0.9996269941329956,0.6427963972091675,0.3763261139392853,0.03448549658060074,0.9990220665931702,0.5803918242454529,0.6281845569610596,-0.0032328784000128508,0.9891459345817566,0.640640139579773,0.6235690712928772,0.11779545247554779,0.9168344736099243,0.601123034954071,0.8750093579292297,0.06314579397439957,0.9769335985183716,0.6259297132492065,0.8629187345504761,0.2054886519908905,0.9534926414489746,0.6007711291313171,0.912529706954956,0.06536898016929626,0.9773922562599182,0.6258183717727661,0.8971517086029053,0.21165549755096436,0.9445637464523315,0.5983865261077881,0.9177333116531372,-0.005586622282862663,0.9111194014549255,0.6228007674217224,0.9085956811904907,0.14302422106266022,0.8650075197219849
narrow,0.5958316922187805,-0.0627712830901146,0.30091506242752075,0.9997119903564453,0.5934648513793945,-0.06988945603370667,0.25242623686790466,0.9996281862258911,0.588345468044281,-0.06987634301185608,0.25248026847839355,0.9996494054794312,0.5831700563430786,-0.06982020288705826,0.252498596906662,0.9995507597923279,0.6078047156333923,-0.07142786681652069,0.2545114755630493,0.9995830059051514,0.6123988628387451,-0.07059862464666367,0.254538357257843,0.9996163249015808,0.6170465350151062,-0.07092384248971939,0.25431767106056213,0.9994994401931763,0.5743123292922974,-0.05987739935517311,0.07779599726200104,0.9997093677520752,0.6225874423980713,-0.06158566474914551,0.08140692859888077,0.9996300935745239,0.589942216873169,-0.023611698299646378,0.24670489132404327,0.9996917247772217,0.6026668548583984,-0.026264434680342674,0.24770215153694153,0.9996761083602905,0.5383741855621338,0.05239729583263397,-0.03957408294081688,0.9999183416366577,0.6669544577598572,0.05641359090805054,0.006803502328693867,0.9997627139091492,0.505293607711792,0.22241011261940002,-0.07586677372455597,0.9888390302658081,0.6839431524276733,0.23004953563213348,-0.030203823000192642,0.9376128315925598,0.5015510320663452,0.3936363160610199,-0.0398552343249321,0.9335533380508423,0.6854256987571716,0.3849312663078308,-0.01732727885246277,0.7981182336807251,0.4964669346809387,0.4384933114051819,-0.0506235770881176,0.8530943393707275,0.6894131302833557,0.4368608891963959,-0.015781138092279434,0.6631355285644531,0.49877554178237915,0.44117873907089233,-0.05120185762643814,0.8425806760787964,0.6851828098297119,0.4371804893016815,-0.022100847214460373,0.6324486136436462,0.5037411451339722,0.427304744720459,-0.03977125138044357,0.8071770668029785,0.6805846691131592,0.42217525839805603,-0.019174901768565178,0.5826843976974487,0.5728327035903931,0.3762288987636566,-0.036810990422964096,0.999657928943634,0.6428394913673401,0.37863636016845703,0.0366254523396492,0.9991192817687988,0.5779699087142944,0.6290065050125122,-0.002939162077382207,0.990598201751709,0.6402844190597534,0.6239905953407288,0.1205439418554306,0.9275380373001099,0.6008633971214294,0.8756295442581177,0.06912694126367569,0.9786038994789124,0.626066267490387,0.8630858063697815,0.22294345498085022,0.9563980102539062,0.6005443334579468,0.9142633080482483,0.0721026137471199,0.9799869060516357,0.6259213089942932,0.8984981179237366,0.22976382076740265,0.9493999481201172,0.5981855392456055,0.9160153269767761,-0.0006302641122601926,0.9089335799217224,0.6228931546211243,0.906819224357605,0.15580260753631592,0.862558901309967
